11,1,2000983,-253
11,2,2000957,-279
11,3,2000871,-365
11,4,2000832,-404
11,5,2000603,-633
11,6,2000794,-442
11,7,2000726,-510
11,8,2000894,-342
11,9,2000928,-308
11,10,2000936,-300
11,11,2000931,-305
