13,1,2003875,3875
13,2,2003785,3785
13,3,2003658,3658
13,4,2003592,3592
13,5,2003489,3489
13,6,2003507,3507
13,7,2003759,3759
13,8,2003651,3651
13,9,2003751,3751
13,10,2003837,3837
13,11,2003844,3844
