10,0,2540026,540026
10,1,2002553,2553
10,2,2002633,2633
10,3,2002783,2783
10,4,2002717,2717
10,5,2002671,2671
10,6,2002778,2778
10,7,2002667,2667
10,8,2002695,2695
10,9,2002709,2709
10,10,2002870,2870
10,11,2002829,282
