10,1,2002750,2750
10,2,2002910,2910
10,3,2002900,2900
10,4,2002716,2716
10,5,2002694,2694
10,6,2002686,2686
10,7,2002701,2701
10,8,2002704,2704
10,9,2002682,2682
10,10,2002736,2736
10,11,2002716,2716
