10,1,2002944,2944
10,2,2003013,3013
10,3,2002997,2997
10,4,2003003,3003
10,5,2003085,3085
10,6,2002913,2913
10,7,2002955,2955
10,8,2002983,2983
10,9,2002833,2833
10,10,2002879,2879
10,11,2002850,2850
