11,1,2001165,1165
11,2,2001105,1105
11,3,2001214,1214
11,4,2001311,1311
11,5,2001219,1219
11,6,2001374,1374
11,7,2001304,1304
11,8,2001310,1310
11,9,2001137,1137
11,10,2001258,1258
11,11,2001193,1193
