12,1,1998759,-1241
12,2,1998827,-1173
12,3,1998871,-1129
12,4,1998821,-1179
12,5,1998805,-1195
12,6,1998871,-1129
12,7,1998821,-1179
12,8,1998851,-1149
12,9,1998726,-1274
12,10,1998752,-1248
12,11,1998819,-1181
