13,1,2003715,3715
13,2,2003802,3802
13,3,2003822,3822
13,4,2003704,3704
13,5,2003760,3760
13,6,2003684,3684
13,7,2003660,3660
13,8,2003812,3812
13,9,2003698,3698
13,10,2003759,3759
13,11,2003716,3716
