10,1,2002835,2835
10,2,2002853,2853
10,3,2002963,2963
10,4,2002896,2896
10,5,2002923,2923
10,6,2002956,2956
10,7,2003045,3045
10,8,2003079,3079
10,9,2002953,2953
10,10,2002926,2926
10,11,2002883,2883
