11,1,2000875,875
11,2,2001012,1012
11,3,2001210,1210
11,4,2001109,1109
11,5,2001065,1065
11,6,2001198,1198
11,7,2001042,1042
11,8,2001115,1115
11,9,2001103,1103
11,10,2001225,1225
11,11,2001186,1186
