11,1,2001315,1315
11,2,2001548,1548
11,3,2001314,1314
11,4,2001365,1365
11,5,2001412,1412
11,6,2001236,1236
11,7,2001078,1078
11,8,2001134,1134
11,9,2001022,1022
11,10,2001128,1128
11,11,2001105,1105
