12,1,1998619,-1381
12,2,1998688,-1312
12,3,1998909,-1091
12,4,1998871,-1129
12,5,1998714,-1286
12,6,1998680,-1320
12,7,1998796,-1204
12,8,1998884,-1116
12,9,1998801,-1199
12,10,1998892,-1108
12,11,1999101,-899
