12,1,1998923,-1077
12,2,1998918,-1082
12,3,1998905,-1095
12,4,1998809,-1191
12,5,1998914,-1086
12,6,1998984,-1016
12,7,1999098,-902
12,8,1999128,-872
12,9,1999032,-968
12,10,1999001,-999
12,11,1998974,-1026
