13,1,2003440,3440
13,2,2003645,3645
13,3,2003808,3808
13,4,2003875,3875
13,5,2003573,3573
13,6,2003792,3792
13,7,2003780,3780
13,8,2003880,3880
13,9,2003796,3796
13,10,2003779,3779
13,11,2003744,3744
